"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-35","Puki","back","hikhana","","heggarty2005"
"Heggarty-2005-150-35","Puno","back","wasa","","heggarty2005"
"Heggarty-2005-150-35","Putumayo","back","huasa","","tandioy1978"
"Heggarty-2005-150-35","Raimondi","back","waqta",,"parkerchavez1976"
"Heggarty-2005-150-35","SanPedro","back","washa","","shimelman2017"
"Heggarty-2005-150-35","Santiagueno","back","wasa","","juanatey2021"
"Heggarty-2005-150-35","SantoTomas","back","guacta","","santotomas1951"
"Heggarty-2005-150-35","Serena","back","waša","","heggarty2005"
"Heggarty-2005-150-35","Sullkatiti","back","hikhani","","heggarty2005"
"Heggarty-2005-150-35","Taquile","back","wasa","","heggarty2005"
"Heggarty-2005-150-35","Tarma","back","waša","","adelaar1977"
"Heggarty-2005-150-35","Troje","back","waša","","heggarty2005"
"Heggarty-2005-150-35","Tsimu","back","thó:thá","","cerron2016"
"Heggarty-2005-150-35","Wari","back","waqta",,"parkerchavez1976"
"Heggarty-2005-150-35","Yanac","back","waqta, waχta","","heggarty2005"
"Heggarty-2005-150-36","Anonimo","foot","chaqui","","valera1586"
"Heggarty-2005-150-36","Apuri","foot","traki","","shimelman2017"
"Heggarty-2005-150-36","Apurimac","foot","chaki","","camacho2007"
"Heggarty-2005-150-36","Apurimac","foot","ataka","","camacho2007"
"Heggarty-2005-150-36","Arma","foot","chaki","","galvez2003"
"Heggarty-2005-150-36","Atalla","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Ayacucho","foot","chaki","","soto1976"
"Heggarty-2005-150-36","Bobonaza","foot","chaqui","","orrwrisley1981"
"Heggarty-2005-150-36","Cacra-Hongos","foot","traki","","shimelman2017"
"Heggarty-2005-150-36","Chachapoyas","foot","ĉaki","","taylor2006"
"Heggarty-2005-150-36","Chacpar","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Chetilla","foot","ĉaki","","heggarty2005"
"Heggarty-2005-150-36","Chipaya","foot","qhocha","","heggarty2005"
"Heggarty-2005-150-36","Curva","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Cuzco","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","CuzquenoAntiguo","foot","chaqui","","holguin1608"
"Heggarty-2005-150-36","Huallaga","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Huanca","foot","traki","","cerron2018"
"Heggarty-2005-150-36","Huanca","foot","wiʃtu","(torcido)","cerron2018"
"Heggarty-2005-150-36","Huancane","foot","kayu, kayu pampa","","heggarty2005"
"Heggarty-2005-150-36","Huangascar","foot","traki","","shimelman2017"
"Heggarty-2005-150-36","HuarazHuailas","foot","chaki",,"parkerchavez1976"
"Heggarty-2005-150-36","Imbabura","foot","chaki","","gomez2009"
"Heggarty-2005-150-36","Inkawasi","foot","ĉaki","","heggarty2005"
"Heggarty-2005-150-36","Iruhito","foot","kó:tsu:, qhḁ́tša","","cerron2016"
"Heggarty-2005-150-36","Jaqaru","foot","kayu","","heggarty2005"
"Heggarty-2005-150-36","Kawki","foot","kayu","","heggarty2005"
"Heggarty-2005-150-36","Lamas","foot","chaki","","taylor2006"
"Heggarty-2005-150-36","Laraos","foot","ĉaki","","heggarty2005"
"Heggarty-2005-150-36","Lincha-Tana","foot","traki","","shimelman2017"
"Heggarty-2005-150-36","Maragua","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Napo","foot","chaqui","","orrwrisley1981"
"Heggarty-2005-150-36","Pacaraos","foot","traki","","adelaar1982"
"Heggarty-2005-150-36","Pastaza","foot","chaqui","","landerman1973"
"Heggarty-2005-150-36","Pocona","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Puki","foot","kayu","","heggarty2005"
"Heggarty-2005-150-36","Puno","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Putumayo","foot","chaqui","","tandioy1978"
"Heggarty-2005-150-36","Raimondi","foot","chaki",,"parkerchavez1976"
"Heggarty-2005-150-36","SanPedro","foot","traki","","shimelman2017"
"Heggarty-2005-150-36","Santiagueno","foot","chaki","","juanatey2021"
"Heggarty-2005-150-36","SantoTomas","foot","chacqui","","santotomas1951"
"Heggarty-2005-150-36","Serena","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Sullkatiti","foot","kayu","","heggarty2005"
"Heggarty-2005-150-36","Taquile","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Tarma","foot","ĉagi","","adelaar1977"
"Heggarty-2005-150-36","Troje","foot","čaki","","heggarty2005"
"Heggarty-2005-150-36","Tsimu","foot","kó:tyu, kó:tχu","","cerron2016"
"Heggarty-2005-150-36","Wari","foot","chaki",,"parkerchavez1976"
"Heggarty-2005-150-36","Yanac","foot","ĉaki","","heggarty2005"
"Heggarty-2005-150-37","Anonimo","leg","chanca","pierna de animal","valera1586"
"Heggarty-2005-150-37","Apuri","leg","traki","","shimelman2017"
"Heggarty-2005-150-37","Apurimac","leg","chanka","","camacho2007"
"Heggarty-2005-150-37","Arma","leg","chanka","","galvez2003"
"Heggarty-2005-150-37","Atalla","leg","perna","","heggarty2005"
"Heggarty-2005-150-37","Ayacucho","leg","chanka","","soto1976"
"Heggarty-2005-150-37","Bobonaza","leg","changa","","orrwrisley1981"
"Heggarty-2005-150-37","Cacra-Hongos","leg","traki","","shimelman2017"
"Heggarty-2005-150-37","Chachapoyas","leg","ĉanka","","taylor2006"
"Heggarty-2005-150-37","Chacpar","leg","čanka","","heggarty2005"
"Heggarty-2005-150-37","Chetilla","leg","ĉanga","","heggarty2005"
"Heggarty-2005-150-37","Chipaya","leg","lis","","heggarty2005"
"Heggarty-2005-150-37","Curva","leg","čaki","","heggarty2005"
"Heggarty-2005-150-37","Cuzco","leg","čaka","","heggarty2005"
"Heggarty-2005-150-37","CuzquenoAntiguo","leg","chanca","pierna de animal","holguin1608"
"Heggarty-2005-150-37","Huallaga","leg","čanka","","heggarty2005"
"Heggarty-2005-150-37","Huanca","leg","katrpa","","cerron2018"
"Heggarty-2005-150-37","Huanca","leg","tranka","(los zancos)","cerron2018"
"Heggarty-2005-150-37","Huancane","leg","kayu","","heggarty2005"
"Heggarty-2005-150-37","Huangascar","leg","traki","","shimelman2017"
"Heggarty-2005-150-37","HuarazHuailas","leg","chanka",,"parkerchavez1976"
"Heggarty-2005-150-37","Imbabura","leg","changa","","gomez2009"
"Heggarty-2005-150-37","Inkawasi","leg","ĉanga","","heggarty2005"
"Heggarty-2005-150-37","Iruhito","leg","líshlá-tsaptsapts","","cerron2016"
"Heggarty-2005-150-37","Jaqaru","leg","kayu","","heggarty2005"
"Heggarty-2005-150-37","Kawki","leg","kayu","","heggarty2005"
"Heggarty-2005-150-37","Lamas","leg","chanka","","taylor2006"
"Heggarty-2005-150-37","Laraos","leg","ĉanka","","heggarty2005"
"Heggarty-2005-150-37","Lincha-Tana","leg","traki","","shimelman2017"
"Heggarty-2005-150-37","Maragua","leg","čaki","","heggarty2005"
"Heggarty-2005-150-37","Napo","leg","changa","","orrwrisley1981"
"Heggarty-2005-150-37","Pacaraos","leg","tranka","","adelaar1982"
"Heggarty-2005-150-37","Pastaza","leg","changa","","landerman1973"
"Heggarty-2005-150-37","Pocona","leg","čaki","","heggarty2005"
"Heggarty-2005-150-37","Puki","leg","čara","","heggarty2005"
"Heggarty-2005-150-37","Puno","leg","čaki","","heggarty2005"
"Heggarty-2005-150-37","Putumayo","leg","changa","","tandioy1978"
"Heggarty-2005-150-37","Raimondi","leg","chanka",,"parkerchavez1976"
"Heggarty-2005-150-37","SanPedro","leg","traki","","shimelman2017"
"Heggarty-2005-150-37","Santiagueno","leg","chunka","","juanatey2021"
"Heggarty-2005-150-37","SantoTomas","leg","chacqui","","santotomas1951"
"Heggarty-2005-150-37","Serena","leg","čanga","","heggarty2005"
"Heggarty-2005-150-37","Sullkatiti","leg","čara","","heggarty2005"
"Heggarty-2005-150-37","Taquile","leg","čaki","","heggarty2005"
"Heggarty-2005-150-37","Tarma","leg","ĉan̊ka","","adelaar1977"
"Heggarty-2005-150-37","Troje","leg","čanga","","heggarty2005"
"Heggarty-2005-150-37","Tsimu","leg","tsá:r̂a","aymara","cerron2016"
"Heggarty-2005-150-37","Wari","leg","chanka",,"parkerchavez1976"
"Heggarty-2005-150-37","Yanac","leg","ĉanka","","heggarty2005"
"Heggarty-2005-150-38","Anonimo","knee","concor","","valera1586"
"Heggarty-2005-150-38","Apuri","knee","muqu","","shimelman2017"
"Heggarty-2005-150-38","Apuri","knee","qunqur","","shimelman2017"
"Heggarty-2005-150-38","Apurimac","knee","moqo","","camacho2007"
"Heggarty-2005-150-38","Arma","knee","muqu","","galvez2003"
"Heggarty-2005-150-38","Atalla","knee","muχu","","heggarty2005"
"Heggarty-2005-150-38","Ayacucho","knee","moqo","","soto1976"
"Heggarty-2005-150-38","Bobonaza","knee","cunguri","","orrwrisley1981"
"Heggarty-2005-150-38","Cacra-Hongos","knee","qunqur","","shimelman2017"
"Heggarty-2005-150-38","Chachapoyas","knee","kunkuri","","taylor2006"
"Heggarty-2005-150-38","Chacpar","knee","qunγu","","heggarty2005"
"Heggarty-2005-150-38","Chetilla","knee","qunguri","","heggarty2005"
"Heggarty-2005-150-38","Chipaya","knee","owa","","heggarty2005"
"Heggarty-2005-150-38","Curva","knee","qunqur","","heggarty2005"
"Heggarty-2005-150-38","Cuzco","knee","muqu","","heggarty2005"
"Heggarty-2005-150-38","CuzquenoAntiguo","knee","concor, musu","","holguin1608"
"Heggarty-2005-150-38","Huallaga","knee","qunqur","","heggarty2005"
"Heggarty-2005-150-38","Huanca","knee","hunʔul, unʔul","","cerron2018"
"Heggarty-2005-150-38","Huanca","knee","muʔu","","cerron2018"
"Heggarty-2005-150-38","Huancane","knee","qunquri","","heggarty2005"
"Heggarty-2005-150-38","Huangascar","knee","muqu","","shimelman2017"
"Heggarty-2005-150-38","Huangascar","knee","qunqur","","shimelman2017"
"Heggarty-2005-150-38","HuarazHuailas","knee","qonqor",,"parkerchavez1976"
"Heggarty-2005-150-38","Imbabura","knee","kunguri","","gomez2009"
"Heggarty-2005-150-38","Inkawasi","knee","qunġuri","xunġuri?","heggarty2005"
"Heggarty-2005-150-38","Iruhito","knee","","","cerron2016"
"Heggarty-2005-150-38","Jaqaru","knee","qunquru","","heggarty2005"
"Heggarty-2005-150-38","Kawki","knee","qunquru","","heggarty2005"
"Heggarty-2005-150-38","Lamas","knee","kunkuri","","taylor2006"
"Heggarty-2005-150-38","Laraos","knee","qunqur","","heggarty2005"
"Heggarty-2005-150-38","Lincha-Tana","knee","qunqur","","shimelman2017"
"Heggarty-2005-150-38","Maragua","knee","muqu","","heggarty2005"
"Heggarty-2005-150-38","Napo","knee","cunguri","","orrwrisley1981"
"Heggarty-2005-150-38","Pacaraos","knee","qunqur","","adelaar1982"
"Heggarty-2005-150-38","Pastaza","knee","cunguri","","landerman1973"
"Heggarty-2005-150-38","Pocona","knee","čaki muγu","","heggarty2005"
"Heggarty-2005-150-38","Puki","knee","qunquri","","heggarty2005"
"Heggarty-2005-150-38","Puno","knee","qunquri","","heggarty2005"
"Heggarty-2005-150-38","Putumayo","knee","cungur","","tandioy1978"
"Heggarty-2005-150-38","Raimondi","knee","qonqor",,"parkerchavez1976"
"Heggarty-2005-150-38","SanPedro","knee","muqu","","shimelman2017"
"Heggarty-2005-150-38","SanPedro","knee","qunqur","","shimelman2017"
"Heggarty-2005-150-38","Santiagueno","knee","qonqori","","juanatey2021"
"Heggarty-2005-150-38","SantoTomas","knee","congori","","santotomas1951"
"Heggarty-2005-150-38","Serena","knee","kunguri muku","","heggarty2005"
"Heggarty-2005-150-38","Sullkatiti","knee","qunquri","","heggarty2005"
"Heggarty-2005-150-38","Taquile","knee","qunqur","","heggarty2005"
"Heggarty-2005-150-38","Tarma","knee","xun̊xur","","adelaar1977"
"Heggarty-2005-150-38","Troje","knee","sampi","","heggarty2005"
"Heggarty-2005-150-38","Tsimu","knee","","","cerron2016"
"Heggarty-2005-150-38","Wari","knee","qonqor",,"parkerchavez1976"
"Heggarty-2005-150-38","Yanac","knee","qunquri","","heggarty2005"
"Heggarty-2005-150-39","Anonimo","blood","yahuar","","valera1586"
"Heggarty-2005-150-39","Apuri","blood","yawar","","shimelman2017"
"Heggarty-2005-150-39","Apurimac","blood","yawar","","camacho2007"
"Heggarty-2005-150-39","Arma","blood","yawar","","galvez2003"
"Heggarty-2005-150-39","Atalla","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Ayacucho","blood","yawar","","soto1976"
"Heggarty-2005-150-39","Bobonaza","blood","rahuai","","orrwrisley1981"
"Heggarty-2005-150-39","Cacra-Hongos","blood","yawar","","shimelman2017"
"Heggarty-2005-150-39","Chachapoyas","blood","yawar","","taylor2006"
"Heggarty-2005-150-39","Chacpar","blood","yawaŕ","","heggarty2005"
"Heggarty-2005-150-39","Chetilla","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Chipaya","blood","ljok","","heggarty2005"
"Heggarty-2005-150-39","Curva","blood","λawar","","heggarty2005"
"Heggarty-2005-150-39","Cuzco","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","CuzquenoAntiguo","blood","yahuar","","holguin1608"
"Heggarty-2005-150-39","Huallaga","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Huanca","blood","yawar","","cerron2018"
"Heggarty-2005-150-39","Huancane","blood","wila","","heggarty2005"
"Heggarty-2005-150-39","Huangascar","blood","yawar","","shimelman2017"
"Heggarty-2005-150-39","HuarazHuailas","blood","yawar",,"parkerchavez1976"
"Heggarty-2005-150-39","Imbabura","blood","yawar","","gomez2009"
"Heggarty-2005-150-39","Inkawasi","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Iruhito","blood","lóki:, lóke:","kone es puquina","cerron2016"
"Heggarty-2005-150-39","Jaqaru","blood","wila","","heggarty2005"
"Heggarty-2005-150-39","Kawki","blood","wila","","heggarty2005"
"Heggarty-2005-150-39","Lamas","blood","yawar","","taylor2006"
"Heggarty-2005-150-39","Laraos","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Lincha-Tana","blood","yawar","","shimelman2017"
"Heggarty-2005-150-39","Maragua","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Napo","blood","rahuai","","orrwrisley1981"
"Heggarty-2005-150-39","Pacaraos","blood","yawar","","adelaar1982"
"Heggarty-2005-150-39","Pastaza","blood","yawar","","landerman1973"
"Heggarty-2005-150-39","Pocona","blood","λawar","","heggarty2005"
"Heggarty-2005-150-39","Puki","blood","wila","","heggarty2005"
"Heggarty-2005-150-39","Puno","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Putumayo","blood","yahuar","","tandioy1978"
"Heggarty-2005-150-39","Raimondi","blood","yawar",,"parkerchavez1976"
"Heggarty-2005-150-39","SanPedro","blood","yawar","","shimelman2017"
"Heggarty-2005-150-39","Santiagueno","blood","yaar","","juanatey2021"
"Heggarty-2005-150-39","SantoTomas","blood","yaguar","","santotomas1951"
"Heggarty-2005-150-39","Serena","blood","yawaŕ","","heggarty2005"
"Heggarty-2005-150-39","Sullkatiti","blood","wila","","heggarty2005"
"Heggarty-2005-150-39","Taquile","blood","yawar","","heggarty2005"
"Heggarty-2005-150-39","Tarma","blood","yawar","","adelaar1977"
"Heggarty-2005-150-39","Troje","blood","yawař","","heggarty2005"
"Heggarty-2005-150-39","Tsimu","blood","k’óñe, sá:kre","kone es puquina, sakre pos. sangre de esp","cerron2016"
"Heggarty-2005-150-39","Wari","blood","yawar",,"parkerchavez1976"
"Heggarty-2005-150-39","Yanac","blood","yawaŕ","","heggarty2005"
"Heggarty-2005-150-4","Anonimo","four","tahua","","valera1586"
"Heggarty-2005-150-4","Apuri","four","tawa","","shimelman2017"
"Heggarty-2005-150-4","Apurimac","four","tawa","","camacho2007"
"Heggarty-2005-150-4","Arma","four","tawa","","galvez2003"
"Heggarty-2005-150-4","Atalla","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Ayacucho","four","tawa","","soto1976"
"Heggarty-2005-150-4","Bobonaza","four","chuscu","","orrwrisley1981"
"Heggarty-2005-150-4","Cacra-Hongos","four","tawa","","shimelman2017"
"Heggarty-2005-150-4","Chachapoyas","four","chusku","","taylor2006"
"Heggarty-2005-150-4","Chacpar","four","čusku","","heggarty2005"
"Heggarty-2005-150-4","Chetilla","four","ĉusku","","heggarty2005"
"Heggarty-2005-150-4","Chipaya","four","paqpik","","heggarty2005"
"Heggarty-2005-150-4","Curva","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Cuzco","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","CuzquenoAntiguo","four","tahua","","holguin1608"
"Heggarty-2005-150-4","Huallaga","four","čusku","","heggarty2005"
"Heggarty-2005-150-4","Huanca","four","trusku","","cerron2018"
"Heggarty-2005-150-4","Huanca","four","tawa","","cerron2018"
"Heggarty-2005-150-4","Huancane","four","pusi","","heggarty2005"
"Heggarty-2005-150-4","Huangascar","four","tawa","","shimelman2017"
"Heggarty-2005-150-4","HuarazHuailas","four","chusku",,"parkerchavez1976"
"Heggarty-2005-150-4","Imbabura","four","chusku","","gomez2009"
"Heggarty-2005-150-4","Inkawasi","four","cuatro","","heggarty2005"
"Heggarty-2005-150-4","Iruhito","four","paχpí:k","","cerron2016"
"Heggarty-2005-150-4","Jaqaru","four","puši","","heggarty2005"
"Heggarty-2005-150-4","Kawki","four","puši","","heggarty2005"
"Heggarty-2005-150-4","Lamas","four","chusku","","taylor2006"
"Heggarty-2005-150-4","Laraos","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Lincha-Tana","four","tawa","","shimelman2017"
"Heggarty-2005-150-4","Maragua","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Napo","four","chuscu","","orrwrisley1981"
"Heggarty-2005-150-4","Pacaraos","four","trusku","","adelaar1982"
"Heggarty-2005-150-4","Pastaza","four","chuscu","","landerman1973"
"Heggarty-2005-150-4","Pocona","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Puki","four","pusi","","heggarty2005"
"Heggarty-2005-150-4","Puno","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Putumayo","four","chuscu","","tandioy1978"
"Heggarty-2005-150-4","Raimondi","four","chusku",,"parkerchavez1976"
"Heggarty-2005-150-4","SanPedro","four","tawa","","shimelman2017"
"Heggarty-2005-150-4","Santiagueno","four","taa","","juanatey2021"
"Heggarty-2005-150-4","SantoTomas","four","tagua","","santotomas1951"
"Heggarty-2005-150-4","Serena","four","čusku","","heggarty2005"
"Heggarty-2005-150-4","Sullkatiti","four","pusi","","heggarty2005"
"Heggarty-2005-150-4","Taquile","four","tawa","","heggarty2005"
"Heggarty-2005-150-4","Tarma","four","ĉusgu","","adelaar1977"
"Heggarty-2005-150-4","Troje","four","čusku","","heggarty2005"
"Heggarty-2005-150-4","Tsimu","four","púχ","tsi en superscript, pusi aymara","cerron2016"
"Heggarty-2005-150-4","Wari","four","chusku",,"parkerchavez1976"
"Heggarty-2005-150-4","Yanac","four","ĉusku","","heggarty2005"
"Heggarty-2005-150-40","Anonimo","bone","tullu","","valera1586"
"Heggarty-2005-150-40","Apuri","bone","tullu","","shimelman2017"
"Heggarty-2005-150-40","Apurimac","bone","tullu","","camacho2007"
"Heggarty-2005-150-40","Arma","bone","","tullu: delgado","galvez2003"
"Heggarty-2005-150-40","Atalla","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Ayacucho","bone","tullu","","soto1976"
"Heggarty-2005-150-40","Bobonaza","bone","tullu","","orrwrisley1981"
"Heggarty-2005-150-40","Cacra-Hongos","bone","tullu","","shimelman2017"
"Heggarty-2005-150-40","Chachapoyas","bone","tullu","","taylor2006"
"Heggarty-2005-150-40","Chacpar","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Chetilla","bone","tudžu","","heggarty2005"
"Heggarty-2005-150-40","Chipaya","bone","tsij","","heggarty2005"
"Heggarty-2005-150-40","Curva","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Cuzco","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","CuzquenoAntiguo","bone","tullu","","holguin1608"
"Heggarty-2005-150-40","Huallaga","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Huanca","bone","tullu","","cerron2018"
"Heggarty-2005-150-40","Huancane","bone","č'akha","","heggarty2005"
"Heggarty-2005-150-40","Huangascar","bone","tullu","","shimelman2017"
"Heggarty-2005-150-40","HuarazHuailas","bone","tullu",,"parkerchavez1976"
"Heggarty-2005-150-40","Imbabura","bone","tullu","","gomez2009"
"Heggarty-2005-150-40","Inkawasi","bone","tužu","","heggarty2005"
"Heggarty-2005-150-40","Iruhito","bone","tsí̥χñe","","cerron2016"
"Heggarty-2005-150-40","Jaqaru","bone","ts'a:ka","","heggarty2005"
"Heggarty-2005-150-40","Kawki","bone","ts'a:ka","","heggarty2005"
"Heggarty-2005-150-40","Lamas","bone","tullu","","taylor2006"
"Heggarty-2005-150-40","Laraos","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Lincha-Tana","bone","tullu","","shimelman2017"
"Heggarty-2005-150-40","Maragua","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Napo","bone","tullu","","orrwrisley1981"
"Heggarty-2005-150-40","Pacaraos","bone","tulu","","adelaar1982"
"Heggarty-2005-150-40","Pastaza","bone","tullu","","landerman1973"
"Heggarty-2005-150-40","Pocona","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Puki","bone","č'akha","","heggarty2005"
"Heggarty-2005-150-40","Puno","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Putumayo","bone","tullu","","tandioy1978"
"Heggarty-2005-150-40","Raimondi","bone","tullu",,"parkerchavez1976"
"Heggarty-2005-150-40","SanPedro","bone","tullu","","shimelman2017"
"Heggarty-2005-150-40","Santiagueno","bone","tullu","","juanatey2021"
"Heggarty-2005-150-40","SantoTomas","bone","tullu","","santotomas1996"
"Heggarty-2005-150-40","Serena","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Sullkatiti","bone","č'akha","","heggarty2005"
"Heggarty-2005-150-40","Taquile","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-40","Tarma","bone","tulu","","adelaar1977"
"Heggarty-2005-150-40","Troje","bone","tužu","","heggarty2005"
"Heggarty-2005-150-40","Tsimu","bone","síχe","","cerron2016"
"Heggarty-2005-150-40","Wari","bone","tullu",,"parkerchavez1976"
"Heggarty-2005-150-40","Yanac","bone","tuλu","","heggarty2005"
"Heggarty-2005-150-41","Anonimo","skin","cara","","valera1586"
"Heggarty-2005-150-41","Apuri","skin","qara","","shimelman2017"
"Heggarty-2005-150-41","Apurimac","skin","qara","","camacho2007"
"Heggarty-2005-150-41","Arma","skin","qara","","galvez2003"
"Heggarty-2005-150-41","Atalla","skin","χara","","heggarty2005"
"Heggarty-2005-150-41","Ayacucho","skin","qara","","soto1976"
"Heggarty-2005-150-41","Bobonaza","skin","cara","","orrwrisley1981"
"Heggarty-2005-150-41","Cacra-Hongos","skin","qara","","shimelman2017"
"Heggarty-2005-150-41","Chachapoyas","skin","kara","","taylor2006"
"Heggarty-2005-150-41","Chacpar","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Chetilla","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Chipaya","skin","zqizi","","heggarty2005"
"Heggarty-2005-150-41","Curva","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Cuzco","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","CuzquenoAntiguo","skin","ccara","","holguin1608"
"Heggarty-2005-150-41","Huallaga","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Huanca","skin","uta","","cerron2018"
"Heggarty-2005-150-41","Huancane","skin","hanči lip'iči","","heggarty2005"
"Heggarty-2005-150-41","Huangascar","skin","qara","","shimelman2017"
"Heggarty-2005-150-41","HuarazHuailas","skin","qara",,"parkerchavez1976"
"Heggarty-2005-150-41","Imbabura","skin","kara","","gomez2009"
"Heggarty-2005-150-41","Inkawasi","skin","χara","","heggarty2005"
"Heggarty-2005-150-41","Iruhito","skin","","","cerron2016"
"Heggarty-2005-150-41","Jaqaru","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Kawki","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Lamas","skin","kara","","taylor2006"
"Heggarty-2005-150-41","Laraos","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Lincha-Tana","skin","qara","","shimelman2017"
"Heggarty-2005-150-41","Maragua","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Napo","skin","cara","","orrwrisley1981"
"Heggarty-2005-150-41","Pacaraos","skin","qara","","adelaar1982"
"Heggarty-2005-150-41","Pastaza","skin","cara","","landerman1973"
"Heggarty-2005-150-41","Pocona","skin","ġara","","heggarty2005"
"Heggarty-2005-150-41","Puki","skin","hanči lip'iči","","heggarty2005"
"Heggarty-2005-150-41","Puno","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Putumayo","skin","cara","","tandioy1978"
"Heggarty-2005-150-41","Raimondi","skin","qara",,"parkerchavez1976"
"Heggarty-2005-150-41","SanPedro","skin","qara","","shimelman2017"
"Heggarty-2005-150-41","Santiagueno","skin","qara","","juanatey2021"
"Heggarty-2005-150-41","SantoTomas","skin","cara","","santotomas1951"
"Heggarty-2005-150-41","Serena","skin","kara","","heggarty2005"
"Heggarty-2005-150-41","Sullkatiti","skin","hanči lip'iči","","heggarty2005"
"Heggarty-2005-150-41","Taquile","skin","qara","","heggarty2005"
"Heggarty-2005-150-41","Tarma","skin","xara","","adelaar1977"
"Heggarty-2005-150-41","Troje","skin","kara","","heggarty2005"
"Heggarty-2005-150-41","Tsimu","skin","","","cerron2016"
"Heggarty-2005-150-41","Wari","skin","qara",,"parkerchavez1976"
"Heggarty-2005-150-41","Yanac","skin","qara","","heggarty2005"
"Heggarty-2005-150-42","Anonimo","fingernail","fillu","","valera1586"
"Heggarty-2005-150-42","Apuri","fingernail","sillu","","shimelman2017"
"Heggarty-2005-150-42","Apurimac","fingernail","sillu","","camacho2007"
"Heggarty-2005-150-42","Arma","fingernail","sillu","","galvez2003"
"Heggarty-2005-150-42","Atalla","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Ayacucho","fingernail","sillu","","soto1976"
"Heggarty-2005-150-42","Bobonaza","fingernail","shillu","","orrwrisley1981"
"Heggarty-2005-150-42","Cacra-Hongos","fingernail","sillu","","shimelman2017"
"Heggarty-2005-150-42","Chachapoyas","fingernail","shillu","","taylor2006"
"Heggarty-2005-150-42","Chacpar","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-42","Chetilla","fingernail","šidžu","","heggarty2005"
"Heggarty-2005-150-42","Chipaya","fingernail","isñi","","heggarty2005"
"Heggarty-2005-150-42","Curva","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Cuzco","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","CuzquenoAntiguo","fingernail","sillu","","holguin1608"
"Heggarty-2005-150-42","Huallaga","fingernail","šiλu","","heggarty2005"
"Heggarty-2005-150-42","Huanca","fingernail","ʃillu","","cerron2018"
"Heggarty-2005-150-42","Huancane","fingernail","siλu","","heggarty2005"
"Heggarty-2005-150-42","Huangascar","fingernail","sillu","","shimelman2017"
"Heggarty-2005-150-42","HuarazHuailas","fingernail","shillu",,"parkerchavez1976"
"Heggarty-2005-150-42","Imbabura","fingernail","sillu","","gomez2009"
"Heggarty-2005-150-42","Inkawasi","fingernail","sižu","","heggarty2005"
"Heggarty-2005-150-42","Iruhito","fingernail","sí:lyo","quechua, aymara","cerron2016"
